Date,Open,High,Low,Close,Adj Close,Volume
2014-08-13,81.63999938964844,81.80000305175781,81.11000061035156,81.4800033569336,61.40229415893555,5472200
2014-08-14,81.58999633789062,82.04000091552734,81.44000244140625,81.94999694824219,61.75648880004883,5930700
2014-08-15,82.2300033569336,82.2300033569336,81.18000030517578,81.77999877929688,61.62837219238281,7418400
2014-08-18,81.98999786376953,82.8499984741211,81.80999755859375,82.44000244140625,62.12575149536133,8450500
2014-08-19,82.3499984741211,82.87000274658203,82.12000274658203,82.69000244140625,62.31415557861328,6867700
2014-08-20,82.45999908447266,82.94000244140625,82.45999908447266,82.80999755859375,62.40459060668945,4581800
2014-08-21,82.80000305175781,83.47000122070312,82.69000244140625,83.27999877929688,62.75879669189453,7099800
2014-08-22,83.16000366210938,83.66000366210938,83.13999938964844,83.38999938964844,62.84164047241211,6978500
2014-08-25,83.73999786376953,83.81999969482422,83.30999755859375,83.54000091552734,62.95470428466797,5586800
2014-08-26,83.61000061035156,83.83000183105469,83.33000183105469,83.37999725341797,62.83414077758789,5188400
2014-08-27,83.43000030517578,83.5999984741211,83.16000366210938,83.30999755859375,62.78138732910156,4248300
2014-08-28,83.0199966430664,83.22000122070312,82.76000213623047,83.02999877929688,62.57037353515625,4278700
2014-08-29,83.08999633789062,83.12999725341797,82.5999984741211,83.11000061035156,62.63066864013672,4901300
2014-09-02,83.20999908447266,83.48999786376953,82.70999908447266,82.9800033569336,62.532718658447266,5528900
2014-09-03,83.26000213623047,83.4800033569336,82.7699966430664,82.9000015258789,62.4724006652832,5851800
2014-09-04,82.91999816894531,83.75,82.77999877929688,83.69999694824219,63.075252532958984,7444200
2014-09-05,83.44000244140625,83.80000305175781,83.06999969482422,83.7699966430664,63.12802505493164,5888900
2014-09-08,83.56999969482422,83.5999984741211,83.12999725341797,83.31999969482422,62.788917541503906,4899600
2014-09-09,83.05000305175781,83.29000091552734,82.83000183105469,82.98999786376953,62.54023361206055,5202900
2014-09-10,83.19999694824219,83.95999908447266,83.1500015258789,83.63999938964844,63.030059814453125,6715300
2014-09-11,83.61000061035156,83.75,83.37000274658203,83.48999786376953,62.917030334472656,6341600
2014-09-12,83.20999908447266,83.37999725341797,82.86000061035156,83.26000213623047,62.74372100830078,6358500
2014-09-15,83.18000030517578,84.25,83.13999938964844,83.87000274658203,63.2033805847168,7004700
2014-09-16,83.58000183105469,84.44999694824219,83.55999755859375,84.08000183105469,63.36164855957031,7143800
2014-09-17,84.0199966430664,84.5,83.93000030517578,84.16000366210938,63.421939849853516,8273800
2014-09-18,84.18000030517578,84.44000244140625,84.06999969482422,84.19000244140625,63.444515228271484,5309200
2014-09-19,84.5199966430664,84.7699966430664,84.18000030517578,84.47000122070312,63.655540466308594,11377700
2014-09-22,84.63999938964844,84.94999694824219,84.48999786376953,84.80999755859375,63.911746978759766,8397100
2014-09-23,84.6500015258789,84.91999816894531,84.44000244140625,84.44000244140625,63.6329460144043,7723500
2014-09-24,84.33000183105469,85.4000015258789,84.33000183105469,85.23999786376953,64.23579406738281,11694700
2014-09-25,85.0199966430664,85.12999725341797,84.33000183105469,84.33000183105469,63.5500373840332,8212300
2014-09-26,84.54000091552734,84.73999786376953,83.86000061035156,84.58000183105469,63.73843002319336,5478000
2014-09-29,84.11000061035156,84.47000122070312,83.66000366210938,84.44000244140625,63.6329460144043,6360000
2014-09-30,84.33999633789062,84.36000061035156,83.68000030517578,83.73999786376953,63.10542297363281,8074700
2014-10-01,84.0199966430664,84.04000091552734,83.02999877929688,83.13999938964844,62.65327835083008,9024700
2014-10-02,83.0999984741211,83.97000122070312,82.94999694824219,83.05000305175781,62.585453033447266,8858400
2014-10-03,83.44000244140625,83.94999694824219,82.87999725341797,83.79000091552734,63.14311599731445,6701500
2014-10-06,83.56999969482422,83.94000244140625,83.19000244140625,83.56999969482422,62.97731018066406,5656500
2014-10-07,83.37999725341797,83.91999816894531,83.12000274658203,83.16000366210938,62.66837692260742,7378200
2014-10-08,83.33999633789062,84.27999877929688,83.20999908447266,84.18000030517578,63.436981201171875,8107100
2014-10-09,84.20999908447266,84.87999725341797,83.52999877929688,83.66000366210938,63.04515075683594,7765700
2014-10-10,83.94999694824219,85.27999877929688,83.91000366210938,84.69000244140625,63.82134246826172,13732400
2014-10-13,84.30999755859375,84.47000122070312,83.30999755859375,83.37000274658203,62.82661056518555,10066100
2014-10-14,83.91000366210938,83.91000366210938,83.02999877929688,83.55000305175781,62.962257385253906,8210300
2014-10-15,82.58999633789062,83.58000183105469,81.76000213623047,82.94999694824219,62.510074615478516,13283200
2014-10-16,81.6500015258789,82.80000305175781,81.56999969482422,82.23999786376953,61.97503662109375,11310200
2014-10-17,82.94999694824219,83.4800033569336,82.02999877929688,83.2699966430664,62.751224517822266,11786600
2014-10-20,83.25,84.33000183105469,82.83000183105469,84.18000030517578,63.436981201171875,8558100
2014-10-21,84.47000122070312,84.63999938964844,83.66000366210938,84.61000061035156,63.761051177978516,12389600
2014-10-22,84.05999755859375,84.58999633789062,83.91999816894531,84.2300033569336,63.96152877807617,9747600
2014-10-23,84.26000213623047,84.33000183105469,82.30000305175781,83.2300033569336,63.2021598815918,14292100
2014-10-24,85.0999984741211,85.97000122070312,84.91000366210938,85.16000366210938,64.667724609375,13465600
2014-10-27,84.95999908447266,86.4800033569336,84.83000183105469,85.94999694824219,65.26764678955078,10316600
2014-10-28,86.19999694824219,86.6500015258789,86.16999816894531,86.47000122070312,65.66251373291016,9437700
2014-10-29,86.66999816894531,86.66999816894531,85.91000366210938,86.54000091552734,65.71566009521484,6880600
2014-10-30,86.16000366210938,87.0,85.66999816894531,86.94000244140625,66.01941680908203,5560300
2014-10-31,87.08000183105469,87.36000061035156,86.70999908447266,87.2699966430664,66.26998138427734,9359800
2014-11-03,86.66000366210938,87.38999938964844,86.19999694824219,87.37999725341797,66.353515625,7789500
2014-11-04,87.48999786376953,88.87000274658203,87.44000244140625,88.63999938964844,67.31034851074219,10594800
2014-11-05,88.73999786376953,89.48999786376953,88.36000061035156,89.0,67.58370208740234,8462000
2014-11-06,89.08000183105469,89.19999694824219,88.56999969482422,88.9000015258789,67.50775909423828,6628900
2014-11-07,88.73999786376953,89.19999694824219,88.25,89.12999725341797,67.6823959350586,5975700
2014-11-10,88.91999816894531,89.5,88.26000213623047,89.44999694824219,67.9254379272461,5927100
2014-11-11,89.37999725341797,89.79000091552734,89.16999816894531,89.66999816894531,68.09246063232422,6343900
2014-11-12,89.5999984741211,89.87999725341797,89.41999816894531,89.4800033569336,67.94818878173828,6298700
2014-11-13,88.94000244140625,89.83999633789062,88.45999908447266,88.5999984741211,67.27996826171875,10191600
2014-11-14,88.69999694824219,88.88999938964844,87.93000030517578,88.11000061035156,66.90786743164062,7559400
2014-11-17,88.0,88.18000030517578,87.37000274658203,87.83999633789062,66.70284271240234,9475800
2014-11-18,88.0199966430664,88.18000030517578,87.48999786376953,87.94999694824219,66.78636169433594,6419400
2014-11-19,88.23999786376953,88.87000274658203,87.93000030517578,88.7300033569336,67.378662109375,6570400
2014-11-20,88.33000183105469,88.80000305175781,88.33000183105469,88.47000122070312,67.18126678466797,5527600
2014-11-21,89.26000213623047,89.43000030517578,88.45999908447266,88.5999984741211,67.27996826171875,8984100
2014-11-24,88.87999725341797,88.88999938964844,87.86000061035156,88.11000061035156,66.90786743164062,5569200
2014-11-25,88.36000061035156,88.81999969482422,88.08000183105469,88.80000305175781,67.43183135986328,6439700
2014-11-26,88.83000183105469,88.87999725341797,88.44999694824219,88.87999725341797,67.49256896972656,4420000
2014-11-28,89.08999633789062,90.55999755859375,88.97000122070312,90.43000030517578,68.66959381103516,7661800
2014-12-01,90.16999816894531,90.66999816894531,89.5199966430664,90.08000183105469,68.40381622314453,6745100
2014-12-02,90.44000244140625,91.16999816894531,90.12000274658203,91.06999969482422,69.15557861328125,7432900
2014-12-03,90.83999633789062,90.97000122070312,89.63999938964844,90.0,68.34304809570312,6465600
2014-12-04,90.5,90.94000244140625,90.0999984741211,90.58000183105469,68.78351593017578,6406700
2014-12-05,90.31999969482422,90.41999816894531,89.20999908447266,90.37999725341797,68.63162994384766,6383400
2014-12-08,90.33999633789062,91.0,90.31999969482422,90.76000213623047,68.92019653320312,4721900
2014-12-09,90.47000122070312,90.77999877929688,89.87000274658203,90.70999908447266,68.88223266601562,5704000
2014-12-10,90.94999694824219,91.0999984741211,89.95999908447266,90.0,68.34304809570312,6293300
2014-12-11,90.0,91.27999877929688,89.9800033569336,90.41000366210938,68.6544189453125,6468700
2014-12-12,90.01000213623047,90.97000122070312,89.52999877929688,89.55000305175781,68.00137329101562,6574600
2014-12-15,89.69999694824219,90.5999984741211,89.02999877929688,89.19999694824219,67.73556518554688,6511900
2014-12-16,89.13999938964844,90.95999908447266,88.37999725341797,89.36000061035156,67.8570785522461,8773800
2014-12-17,89.55999755859375,91.16000366210938,89.4000015258789,90.69999694824219,68.8746109008789,7412700
2014-12-18,91.01000213623047,92.0,90.55000305175781,92.0,69.8617935180664,8724500
2014-12-19,92.1500015258789,92.7300033569336,91.76000213623047,92.05000305175781,69.89977264404297,14037800
2014-12-22,92.0999984741211,92.7300033569336,92.0,92.5999984741211,70.31744384765625,7157100
2014-12-23,92.73999786376953,93.4800033569336,92.69999694824219,93.29000091552734,70.84139251708984,5610600
2014-12-24,93.5,93.88999938964844,93.13999938964844,93.13999938964844,70.72747802734375,2403000
2014-12-26,93.1500015258789,93.80999755859375,93.05999755859375,93.45999908447266,70.97047424316406,3148700
2014-12-29,93.12000274658203,93.43000030517578,92.5,92.63999938964844,70.34782409667969,4657700
2014-12-30,92.25,92.81999969482422,92.0999984741211,92.4000015258789,70.1655502319336,4730000
2014-12-31,92.04000091552734,92.55000305175781,91.02999877929688,91.08999633789062,69.17078399658203,5712100
2015-01-02,90.83999633789062,91.0,89.91999816894531,90.44000244140625,68.67719268798828,7251400
2015-01-05,90.2300033569336,91.0,89.8499984741211,90.01000213623047,68.3506851196289,8626100
2015-01-06,90.30999755859375,90.55999755859375,89.26000213623047,89.5999984741211,68.03931427001953,7791200
2015-01-07,89.94000244140625,90.37000274658203,89.55999755859375,90.06999969482422,68.39623260498047,5986600
2015-01-08,90.4800033569336,91.2300033569336,90.12999725341797,91.0999984741211,69.17835235595703,6823300
2015-01-09,91.18000030517578,91.18000030517578,90.12000274658203,90.25,68.53291320800781,4872800
2015-01-12,90.4800033569336,90.62000274658203,89.51000213623047,89.91999816894531,68.28231811523438,5250900
2015-01-13,90.77999877929688,91.5,89.7699966430664,90.30000305175781,68.57087707519531,6727100
2015-01-14,89.7300033569336,90.16000366210938,89.43000030517578,89.98999786376953,68.33548736572266,6418200
2015-01-15,90.48999786376953,90.5,89.33999633789062,89.86000061035156,68.23674011230469,6768200
2015-01-16,89.94999694824219,91.33999633789062,89.87000274658203,91.25,69.29226684570312,8815700
2015-01-20,91.25,91.79000091552734,90.5,91.19000244140625,69.24671173095703,9869900
2015-01-21,90.4000015258789,91.19000244140625,89.62999725341797,90.7300033569336,69.38742065429688,6974500
2015-01-22,91.04000091552734,91.69000244140625,89.87000274658203,91.62000274658203,70.06806182861328,7211200
2015-01-23,91.16999816894531,91.19000244140625,89.94999694824219,90.08000183105469,68.89032745361328,6745700
2015-01-26,89.94999694824219,89.94999694824219,88.73999786376953,89.58000183105469,68.50794982910156,9371700
2015-01-27,87.0999984741211,87.20999908447266,86.0199966430664,86.48999786376953,66.14482879638672,14417400
2015-01-28,86.62999725341797,86.91000366210938,85.01000213623047,85.1500015258789,65.12004089355469,14033400
2015-01-29,85.77999877929688,86.11000061035156,85.1500015258789,85.66999816894531,65.5177001953125,12054500
2015-01-30,85.08999633789062,85.22000122070312,84.25,84.29000091552734,64.46234893798828,14685300
2015-02-02,84.58000183105469,85.13999938964844,83.68000030517578,85.12000274658203,65.09709167480469,10278700
2015-02-03,85.94999694824219,86.0,85.12000274658203,85.94999694824219,65.73184967041016,10747900
2015-02-04,85.88999938964844,86.4800033569336,85.55000305175781,85.79000091552734,65.6095199584961,9212800
2015-02-05,86.23999786376953,86.77999877929688,86.0999984741211,86.69999694824219,66.3053970336914,6531300
2015-02-06,86.55999755859375,86.61000061035156,85.1500015258789,85.61000061035156,65.4718246459961,8429800
2015-02-09,85.30999755859375,85.43000030517578,84.58999633789062,85.05000305175781,65.04354858398438,8811500
2015-02-10,85.33000183105469,85.56999969482422,84.81999969482422,85.38999938964844,65.3035659790039,7059300
2015-02-11,85.94999694824219,86.19999694824219,85.1500015258789,85.63999938964844,65.4947509765625,7184600
2015-02-12,86.05999755859375,86.1500015258789,85.41000366210938,86.02999877929688,65.79302215576172,6074600
2015-02-13,86.02999877929688,86.1500015258789,85.5,85.9000015258789,65.6935806274414,6272000
2015-02-17,86.05999755859375,86.05999755859375,85.0,85.48999786376953,65.38004302978516,10310400
2015-02-18,85.76000213623047,86.38999938964844,85.5199966430664,86.26000213623047,65.96892547607422,8132300
2015-02-19,86.11000061035156,86.30000305175781,85.05000305175781,85.20999908447266,65.16590881347656,7271600
2015-02-20,84.94999694824219,85.05000305175781,84.19000244140625,84.87000274658203,64.9058837890625,9581300
2015-02-23,84.95999908447266,85.5,84.6500015258789,85.38999938964844,65.3035659790039,7919200
2015-02-24,85.51000213623047,85.73999786376953,85.01000213623047,85.5,65.3876953125,6502200
2015-02-25,85.69999694824219,85.80000305175781,85.23999786376953,85.45999908447266,65.35710144042969,5975800
2015-02-26,85.41999816894531,85.76000213623047,84.88999938964844,85.16999816894531,65.13530731201172,7964500
2015-02-27,85.0199966430664,85.37999725341797,84.56999969482422,85.12999725341797,65.10469818115234,7685000
2015-03-02,85.12999725341797,85.41000366210938,84.83999633789062,85.41000366210938,65.31887817382812,7235200
2015-03-03,85.3499984741211,85.44000244140625,84.54000091552734,85.16000366210938,65.12767791748047,6095600
2015-03-04,85.04000091552734,85.23999786376953,84.20999908447266,84.3499984741211,64.50822448730469,7370000
2015-03-05,84.62000274658203,84.76000213623047,84.08999633789062,84.62999725341797,64.72232818603516,5914200
2015-03-06,84.33999633789062,84.37000274658203,82.37000274658203,82.66000366210938,63.215755462646484,11338700
2015-03-09,82.79000091552734,83.20999908447266,82.68000030517578,83.08999633789062,63.54458999633789,7326700
2015-03-10,82.47000122070312,82.87999725341797,81.54000091552734,81.54000091552734,62.35919952392578,9681400
2015-03-11,81.52999877929688,81.77999877929688,80.80999755859375,81.38999938964844,62.244483947753906,10066600
2015-03-12,81.58999633789062,82.12000274658203,81.51000213623047,82.08999633789062,62.77983856201172,6951100
2015-03-13,81.9800033569336,82.27999877929688,81.1500015258789,81.83000183105469,62.58100509643555,7492500
2015-03-16,82.08000183105469,83.94999694824219,81.98999786376953,83.55999755859375,63.9040412902832,15618300
2015-03-17,83.36000061035156,83.37000274658203,82.43000030517578,82.8499984741211,63.36104965209961,7509300
2015-03-18,82.86000061035156,84.05000305175781,82.0199966430664,83.75,64.04933166503906,12607900
2015-03-19,83.45999908447266,83.75,83.12000274658203,83.37999725341797,63.76639175415039,9257500
2015-03-20,83.98999786376953,84.79000091552734,83.7699966430664,84.73999786376953,64.80647277832031,22580300
2015-03-23,84.37000274658203,85.05000305175781,84.36000061035156,84.86000061035156,64.89823150634766,9891100
2015-03-24,84.88999938964844,85.11000061035156,83.87000274658203,83.91999816894531,64.1793441772461,7478800
2015-03-25,84.37000274658203,84.37000274658203,82.86000061035156,83.01000213623047,63.4834098815918,8482200
2015-03-26,82.58000183105469,82.61000061035156,81.94999694824219,82.1500015258789,62.825706481933594,7311600
2015-03-27,82.08000183105469,82.54000091552734,81.98999786376953,82.30999755859375,62.94806671142578,6440600
2015-03-30,82.62999725341797,82.94999694824219,82.1500015258789,82.72000122070312,63.26164245605469,6416800
2015-03-31,82.76000213623047,82.93000030517578,81.94000244140625,81.94000244140625,62.665130615234375,8649700
2015-04-01,82.44000244140625,82.44999694824219,81.44999694824219,82.31999969482422,62.95573043823242,7395300
2015-04-02,82.16999816894531,82.58999633789062,81.91999816894531,82.43000030517578,63.03987503051758,6169800
2015-04-06,81.91999816894531,83.2300033569336,81.51000213623047,83.04000091552734,63.50637435913086,6856300
2015-04-07,82.93000030517578,83.29000091552734,82.33000183105469,82.38999938964844,63.00925827026367,6329900
2015-04-08,82.30000305175781,83.18000030517578,82.2699966430664,82.7699966430664,63.29988098144531,6523400
2015-04-09,82.62999725341797,82.94999694824219,82.01000213623047,82.88999938964844,63.391632080078125,6185000
2015-04-10,82.80000305175781,83.62999725341797,82.72000122070312,83.3499984741211,63.74343490600586,7001700
2015-04-13,83.0,83.94999694824219,82.94000244140625,83.43000030517578,63.80463409423828,8290500
2015-04-14,83.38999938964844,83.87999725341797,83.05000305175781,83.5999984741211,63.93465042114258,6792600
2015-04-15,83.8499984741211,84.19999694824219,83.4800033569336,83.51000213623047,63.86579895019531,7006400
2015-04-16,83.55999755859375,84.06999969482422,83.3499984741211,83.5,63.858177185058594,7615900
2015-04-17,83.0,83.22000122070312,82.02999877929688,82.52999877929688,63.11634063720703,9533800
2015-04-20,83.08999633789062,83.9800033569336,82.80000305175781,82.87000274658203,63.376346588134766,7416000
2015-04-21,83.38999938964844,83.80000305175781,82.9000015258789,83.08000183105469,63.53694534301758,7696400
2015-04-22,83.22000122070312,83.33999633789062,82.5999984741211,83.08999633789062,63.54458999633789,6753100
2015-04-23,81.41999816894531,82.0999984741211,80.9000015258789,80.94999694824219,62.40593719482422,14569500
2015-04-24,81.04000091552734,81.52999877929688,80.9000015258789,81.0,62.44450378417969,8785500
2015-04-27,80.91000366210938,81.19999694824219,80.47000122070312,80.5999984741211,62.136138916015625,9192300
2015-04-28,80.7300033569336,80.81999969482422,80.19000244140625,80.41999816894531,61.99736785888672,8395500
2015-04-29,80.0,80.30999755859375,79.72000122070312,79.8499984741211,61.55795669555664,11858500
2015-04-30,79.94999694824219,80.1500015258789,79.06999969482422,79.51000213623047,61.295833587646484,9409300
2015-05-01,79.76000213623047,80.31999969482422,79.62999725341797,80.29000091552734,61.89714050292969,8193000
2015-05-04,80.4800033569336,80.97000122070312,80.30000305175781,80.3499984741211,61.943416595458984,7203800
2015-05-05,80.5,80.6500015258789,79.77999877929688,80.06999969482422,61.72752380371094,6589400
2015-05-06,80.33999633789062,80.58000183105469,79.5199966430664,80.4000015258789,61.98194122314453,7335700
2015-05-07,80.37000274658203,80.55000305175781,80.0,80.19999694824219,61.82777786254883,7224300
2015-05-08,80.88999938964844,81.20999908447266,80.81999969482422,80.95999908447266,62.41365051269531,6929400
2015-05-11,80.94999694824219,80.98999786376953,80.26000213623047,80.2699966430664,61.8817253112793,5237800
2015-05-12,80.02999877929688,80.29000091552734,79.36000061035156,79.94999694824219,61.635032653808594,6305800
2015-05-13,80.16000366210938,80.58999633789062,79.55000305175781,79.69999694824219,61.442298889160156,6459900
2015-05-14,80.11000061035156,80.69000244140625,80.08999633789062,80.56999969482422,62.113006591796875,5634200
2015-05-15,80.83000183105469,81.12000274658203,80.7300033569336,81.05000305175781,62.48304748535156,7454800
2015-05-18,80.97000122070312,81.12999725341797,80.5,80.73999786376953,62.244056701660156,5590800
2015-05-19,80.75,80.94999694824219,80.33000183105469,80.83000183105469,62.31344223022461,5729500
2015-05-20,80.93000030517578,81.0,80.44999694824219,80.4800033569336,62.043643951416016,5487000
2015-05-21,80.16999816894531,80.58000183105469,79.83999633789062,80.41000366210938,61.98965835571289,6054700
2015-05-22,80.23999786376953,80.4000015258789,79.91999816894531,79.94999694824219,61.635032653808594,6003600
2015-05-26,79.97000122070312,80.06999969482422,78.94000244140625,79.13999938964844,61.01059341430664,6698300
2015-05-27,79.22000122070312,79.94000244140625,79.08999633789062,79.38999938964844,61.20332717895508,8094600
2015-05-28,79.43000030517578,79.44999694824219,79.0199966430664,79.33000183105469,61.15705871582031,5803400
2015-05-29,79.18000030517578,79.23999786376953,78.19000244140625,78.38999938964844,60.43239974975586,12551700
2015-06-01,78.6500015258789,79.06999969482422,78.2699966430664,78.8499984741211,60.78702926635742,7588000
2015-06-02,78.45999908447266,78.72000122070312,78.16999816894531,78.54000091552734,60.548030853271484,7380800
2015-06-03,78.91000366210938,78.93000030517578,78.2699966430664,78.55999755859375,60.5634651184082,5985800
2015-06-04,78.41000366210938,78.83999633789062,78.05999755859375,78.1500015258789,60.247398376464844,7714600
2015-06-05,78.04000091552734,78.12000274658203,77.37000274658203,77.43000030517578,59.69231033325195,9439700
2015-06-08,77.4800033569336,77.9800033569336,77.0999984741211,77.70999908447266,59.90818405151367,10916200
2015-06-09,77.97000122070312,79.33000183105469,77.81999969482422,78.9000015258789,60.8255615234375,11528900
2015-06-10,79.2300033569336,79.79000091552734,79.01000213623047,79.54000091552734,61.318946838378906,9483500
2015-06-11,79.93000030517578,79.93000030517578,79.23999786376953,79.41000366210938,61.21873092651367,7633300
2015-06-12,79.16999816894531,79.31999969482422,78.56999969482422,78.87000274658203,60.80245590209961,6508600
2015-06-15,78.33000183105469,78.45999908447266,77.93000030517578,78.12000274658203,60.22425842285156,7527900
2015-06-16,79.5999984741211,79.5999984741211,78.54000091552734,79.0999984741211,60.97974395751953,8285700
2015-06-17,79.19999694824219,80.19000244140625,79.16000366210938,80.08000183105469,61.7352409362793,9305800
2015-06-18,80.33000183105469,81.22000122070312,80.30000305175781,80.81999969482422,62.30573654174805,10712500
2015-06-19,80.70999908447266,81.19999694824219,80.4800033569336,80.54000091552734,62.089900970458984,15598800
2015-06-22,80.91999816894531,81.18000030517578,80.33000183105469,80.44999694824219,62.020484924316406,6907900
2015-06-23,80.33000183105469,80.44999694824219,79.62000274658203,79.79000091552734,61.51167678833008,7190600
2015-06-24,79.80000305175781,79.8499984741211,79.5,79.51000213623047,61.295833587646484,8843700
2015-06-25,79.70999908447266,79.9000015258789,79.38999938964844,79.38999938964844,61.20332717895508,5855700
2015-06-26,79.54000091552734,79.73999786376953,79.27999877929688,79.33999633789062,61.16477584838867,7703200
2015-06-29,78.94999694824219,79.37000274658203,78.26000213623047,78.31999969482422,60.37843704223633,7966200
2015-06-30,78.91999816894531,79.01000213623047,78.12999725341797,78.23999786376953,60.316768646240234,8451400
2015-07-01,78.38999938964844,79.7699966430664,78.12000274658203,79.72000122070312,61.45771408081055,8868000
2015-07-02,80.01000213623047,80.3499984741211,79.7699966430664,79.93000030517578,61.61962890625,6602500
2015-07-06,79.61000061035156,80.22000122070312,79.5,80.05000305175781,61.712127685546875,6601200
2015-07-07,80.05999755859375,81.83000183105469,80.05999755859375,81.72000122070312,62.99955368041992,11690400
2015-07-08,81.20999908447266,81.69000244140625,80.88999938964844,80.98999786376953,62.43681335449219,6724700
2015-07-09,81.75,82.0,80.5199966430664,80.66000366210938,62.182411193847656,10419800
2015-07-10,81.2300033569336,81.36000061035156,80.76000213623047,80.94999694824219,62.40593719482422,6892500
2015-07-13,81.5199966430664,82.04000091552734,81.33999633789062,81.91000366210938,63.14604187011719,7332900
2015-07-14,82.04000091552734,82.45999908447266,81.9800033569336,82.04000091552734,63.24626922607422,6119500
2015-07-15,81.91000366210938,82.31999969482422,81.83999633789062,82.1500015258789,63.331031799316406,6673700
2015-07-16,82.44999694824219,82.55000305175781,82.0999984741211,82.30000305175781,63.44670486450195,6623400
2015-07-17,81.88999938964844,82.37999725341797,81.5999984741211,82.23999786376953,63.40044021606445,5827300
2015-07-20,82.08999633789062,82.3499984741211,82.0,82.19000244140625,63.36188888549805,5012900
2015-07-21,82.01000213623047,82.12999725341797,81.37000274658203,81.62999725341797,62.930179595947266,7512400
2015-07-22,81.02999877929688,81.30000305175781,80.66999816894531,80.83000183105469,62.823707580566406,6106400
2015-07-23,80.83000183105469,80.88999938964844,80.13999938964844,80.69999694824219,62.72267150878906,5380900
2015-07-24,80.51000213623047,80.7300033569336,80.2300033569336,80.29000091552734,62.40400695800781,5660800
2015-07-27,79.83000183105469,80.06999969482422,79.43000030517578,79.97000122070312,62.15528106689453,8613600
2015-07-28,80.13999938964844,80.66000366210938,79.91000366210938,80.2300033569336,62.357364654541016,8649900
2015-07-29,80.26000213623047,80.98999786376953,80.16000366210938,80.62000274658203,62.66050338745117,8921500
2015-07-30,79.4000015258789,79.4800033569336,77.1500015258789,77.38999938964844,60.1500129699707,22067800
2015-07-31,77.62999725341797,77.73999786376953,76.66000366210938,76.69999694824219,59.61371994018555,11877200
2015-08-03,76.51000213623047,77.08999633789062,76.01000213623047,76.4000015258789,59.380550384521484,9511300
2015-08-04,76.02999877929688,76.33999633789062,75.75,75.91000366210938,58.99971389770508,13369100
2015-08-05,76.05000305175781,76.54000091552734,75.75,75.7699966430664,58.89090347290039,10895400
2015-08-06,76.01000213623047,76.01000213623047,75.25,75.73999786376953,58.86760330200195,9353300
2015-08-07,75.58999633789062,75.72000122070312,75.33999633789062,75.4800033569336,58.66549301147461,10045400
2015-08-10,75.94999694824219,76.5,75.80000305175781,76.37999725341797,59.365020751953125,9165900
2015-08-11,76.04000091552734,76.44999694824219,75.80999755859375,76.22000122070312,59.24066162109375,7491900
