Date,Open,High,Low,Close,Adj Close,Volume,MA10,MA20,MA30,MA40,MA50,MA100,MA200,EMA10,EMA25,EMA50,RSI,MACD,MACD_Signal,SP500_Close,VIX_Close
2015-06-10,98.48,99.55,98.2,98.88,77.3,10025100,99.43,100.78,100.57,100.52,100.48,100.82,103.04,99.35,100.17,100.56,18.28,-0.65,-0.31,2105.2,13.22
2015-06-11,99.2,99.8,98.83,99.24,77.58,6175200,99.24,100.72,100.53,100.49,100.45,100.78,103.02,99.33,100.1,100.51,25.98,-0.63,-0.37,2108.86,12.85
2015-06-12,98.88,99.23,98.12,98.35,76.89,8717200,99.06,100.54,100.5,100.45,100.44,100.75,103.0,99.16,99.96,100.42,26.71,-0.67,-0.43,2094.11,13.78
2015-06-15,97.75,97.87,97.01,97.49,76.21,6833500,98.8,100.3,100.41,100.4,100.39,100.7,102.97,98.85,99.77,100.31,25.41,-0.77,-0.5,2084.43,15.39
2015-06-16,97.5,98.49,97.1,98.36,76.89,6049500,98.64,100.05,100.35,100.35,100.38,100.65,102.95,98.76,99.66,100.23,31.11,-0.76,-0.55,2096.29,14.81
2015-06-17,98.38,99.12,98.15,98.73,77.18,6155800,98.5,99.79,100.32,100.31,100.35,100.61,102.92,98.76,99.59,100.17,34.24,-0.72,-0.59,2100.44,14.5
2015-06-18,98.86,100.55,98.71,100.36,78.46,8815800,98.62,99.63,100.36,100.31,100.36,100.59,102.91,99.05,99.65,100.18,51.33,-0.55,-0.58,2121.24,13.19
2015-06-19,99.88,100.2,99.78,99.86,78.07,11653600,98.74,99.5,100.37,100.3,100.33,100.57,102.89,99.2,99.67,100.17,48.97,-0.45,-0.55,2109.99,13.96
2015-06-22,100.6,100.84,99.99,100.09,78.25,5055900,98.96,99.43,100.32,100.27,100.29,100.56,102.87,99.36,99.7,100.16,50.62,-0.35,-0.51,2122.85,12.74
2015-06-23,100.1,100.36,99.48,99.78,78.0,6046600,99.11,99.38,100.28,100.25,100.27,100.53,102.84,99.44,99.71,100.15,48.29,-0.29,-0.47,2124.2,12.11
2015-06-24,99.51,99.81,99.07,99.33,77.65,7254700,99.16,99.29,100.24,100.22,100.25,100.52,102.82,99.42,99.68,100.12,50.58,-0.28,-0.43,2108.58,13.26
2015-06-25,99.5,99.98,99.11,99.12,77.49,6581100,99.15,99.19,100.19,100.18,100.22,100.51,102.8,99.36,99.63,100.08,53.22,-0.28,-0.4,2102.31,14.01
2015-06-26,99.43,100.13,99.25,99.64,77.89,9041100,99.28,99.17,100.12,100.19,100.21,100.48,102.77,99.41,99.63,100.06,60.34,-0.24,-0.37,2101.49,14.02
2015-06-29,98.98,99.35,97.62,97.68,76.36,11150900,99.3,99.05,99.97,100.13,100.18,100.44,102.74,99.1,99.48,99.97,47.3,-0.36,-0.37,2057.64,18.85
2015-06-30,98.43,98.45,97.3,97.46,76.19,8967900,99.21,98.92,99.77,100.06,100.12,100.39,102.7,98.8,99.33,99.87,42.43,-0.47,-0.39,2063.11,18.23
2015-07-01,98.3,98.68,97.64,98.47,76.98,6726700,99.18,98.84,99.58,100.04,100.09,100.37,102.67,98.74,99.26,99.81,46.16,-0.47,-0.4,2077.42,16.09
2015-07-02,98.85,99.02,98.32,98.44,76.96,6091900,98.99,98.8,99.41,100.02,100.05,100.35,102.63,98.69,99.2,99.76,50.49,-0.46,-0.42,2076.78,16.79
2015-07-06,97.71,98.5,96.64,98.2,76.77,6817800,98.82,98.78,99.27,99.98,100.0,100.33,102.59,98.6,99.12,99.7,54.15,-0.47,-0.43,2068.76,17.01
2015-07-07,98.63,98.98,97.52,98.92,77.33,7122600,98.7,98.83,99.19,99.92,99.96,100.32,102.55,98.66,99.11,99.67,53.33,-0.42,-0.42,2081.34,16.09
2015-07-08,98.42,98.59,97.69,97.77,76.43,6845500,98.5,98.81,99.09,99.84,99.9,100.31,102.5,98.49,99.0,99.59,44.77,-0.46,-0.43,2046.68,19.66
2015-07-09,99.05,99.54,98.4,98.4,76.93,7316400,98.41,98.78,99.0,99.78,99.85,100.3,102.45,98.48,98.96,99.55,38.02,-0.44,-0.43,2051.31,19.97
2015-07-10,99.78,99.89,99.09,99.53,77.81,6969300,98.45,98.8,98.94,99.76,99.84,100.29,102.41,98.67,99.0,99.55,48.13,-0.33,-0.41,2076.62,16.83
2015-07-13,100.05,100.48,99.87,100.27,78.39,6986300,98.51,98.89,98.95,99.72,99.86,100.29,102.37,98.96,99.1,99.57,50.97,-0.18,-0.37,2099.6,13.9
2015-07-14,99.26,99.88,98.55,99.78,78.0,9890600,98.72,99.01,98.94,99.66,99.85,100.28,102.33,99.11,99.15,99.58,50.0,-0.1,-0.31,2108.95,13.37
2015-07-15,99.76,100.94,99.63,100.42,78.5,7990300,99.02,99.11,98.95,99.58,99.85,100.28,102.3,99.35,99.25,99.62,55.62,0.01,-0.25,2107.4,13.23
2015-07-16,100.95,101.36,100.78,101.11,79.04,5775000,99.28,99.23,98.99,99.51,99.88,100.29,102.27,99.67,99.39,99.67,59.78,0.16,-0.17,2124.29,12.11
2015-07-17,100.89,100.91,99.96,100.08,78.24,8054200,99.45,99.22,99.02,99.42,99.9,100.29,102.24,99.74,99.45,99.69,52.06,0.19,-0.1,2126.64,11.95
2015-07-20,100.5,100.65,100.1,100.37,78.47,5016200,99.66,99.24,99.08,99.37,99.92,100.28,102.22,99.86,99.52,99.72,64.93,0.23,-0.03,2128.28,12.25
2015-07-21,100.6,100.81,100.07,100.34,78.44,5891600,99.81,99.26,99.16,99.35,99.89,100.25,102.2,99.94,99.58,99.74,66.33,0.26,0.03,2119.21,12.22
2015-07-22,100.41,100.71,99.73,100.18,78.32,6721900,100.05,99.28,99.22,99.33,99.88,100.23,102.18,99.99,99.63,99.76,60.73,0.27,0.08,2114.15,12.12
2015-07-23,100.5,100.6,100.0,100.2,78.33,5016100,100.23,99.32,99.27,99.31,99.87,100.2,102.15,100.03,99.67,99.78,61.06,0.28,0.12,2102.15,12.64
2015-07-24,99.75,99.95,99.05,99.15,77.51,6524200,100.19,99.32,99.26,99.26,99.84,100.17,102.14,99.87,99.63,99.75,55.42,0.19,0.13,2079.65,13.74
2015-07-27,98.97,98.99,97.92,98.28,76.83,8734000,99.99,99.25,99.26,99.21,99.77,100.13,102.11,99.58,99.53,99.69,46.41,0.06,0.12,2067.64,15.6
2015-07-28,98.89,99.23,98.42,99.02,77.41,7757500,99.91,99.32,99.31,99.18,99.71,100.1,102.09,99.48,99.49,99.67,57.34,0.01,0.1,2093.25,13.44
2015-07-29,99.26,100.05,99.05,99.73,77.97,7853500,99.85,99.43,99.36,99.18,99.63,100.1,102.08,99.52,99.51,99.67,57.74,0.02,0.08,2108.57,12.5
2015-07-30,99.8,100.0,99.38,99.84,78.05,5517400,99.72,99.5,99.39,99.17,99.55,100.09,102.09,99.58,99.53,99.68,52.05,0.05,0.07,2108.63,12.13
2015-07-31,100.34,100.98,99.96,100.21,78.34,6216800,99.73,99.59,99.39,99.2,99.48,100.09,102.1,99.69,99.58,99.7,49.58,0.09,0.08,2103.84,12.12
2015-08-03,100.0,100.21,99.23,100.02,78.19,6172500,99.7,99.68,99.39,99.23,99.44,100.11,102.11,99.75,99.62,99.71,51.74,0.11,0.08,2098.04,12.56
2015-08-04,100.41,100.5,99.65,99.8,78.02,6005300,99.64,99.72,99.38,99.28,99.4,100.11,102.13,99.76,99.63,99.71,45.22,0.11,0.09,2093.32,13.0
2015-08-05,100.57,101.0,100.35,100.52,78.58,4571300,99.68,99.86,99.41,99.34,99.4,100.12,102.14,99.9,99.7,99.74,45.47,0.17,0.11,2099.84,12.51
2015-08-06,100.49,100.6,99.01,99.07,77.45,6988000,99.56,99.9,99.4,99.34,99.36,100.1,102.13,99.75,99.65,99.72,42.71,0.09,0.1,2083.56,13.77
2015-08-07,99.02,99.07,98.16,98.85,77.28,6027900,99.53,99.86,99.39,99.33,99.31,100.09,102.13,99.59,99.59,99.68,38.92,0.01,0.08,2077.57,13.39
2015-08-10,99.57,100.06,99.45,99.79,78.01,6133500,99.68,99.84,99.4,99.37,99.3,100.08,102.12,99.62,99.61,99.69,46.46,0.03,0.07,2104.18,12.23
2015-08-11,99.05,99.34,98.77,99.01,77.4,6682600,99.68,99.8,99.44,99.4,99.28,100.05,102.1,99.51,99.56,99.66,43.03,-0.02,0.05,2084.07,13.71
2015-08-12,98.4,98.73,97.41,98.71,77.17,7462400,99.58,99.71,99.48,99.41,99.26,100.01,102.08,99.37,99.49,99.62,41.41,-0.09,0.03,2086.05,13.61
2015-08-13,98.74,98.98,98.15,98.48,76.99,5048000,99.45,99.58,99.48,99.41,99.23,99.97,102.05,99.2,99.42,99.58,45.73,-0.16,-0.01,2083.39,13.49
2015-08-14,98.33,98.83,97.87,98.81,77.25,5177300,99.31,99.52,99.5,99.37,99.22,99.94,102.02,99.13,99.37,99.55,53.63,-0.18,-0.05,2091.54,12.83
2015-08-17,98.44,99.88,98.06,99.87,78.07,6901800,99.29,99.49,99.55,99.37,99.24,99.93,101.99,99.27,99.41,99.56,55.57,-0.11,-0.06,2102.44,13.02
2015-08-18,99.24,99.68,99.02,99.37,77.68,7618800,99.25,99.45,99.57,99.35,99.27,99.92,101.96,99.29,99.4,99.55,47.57,-0.1,-0.07,2096.92,13.79
2015-08-19,99.18,99.99,98.78,99.31,77.64,7642400,99.13,99.4,99.62,99.34,99.29,99.91,101.91,99.29,99.4,99.54,46.4,-0.09,-0.07,2079.61,15.25
2015-08-20,98.95,100.12,98.79,98.79,77.23,10620400,99.1,99.33,99.63,99.33,99.29,99.89,101.87,99.2,99.35,99.52,40.56,-0.13,-0.08,2035.73,19.14
2015-08-21,97.22,98.52,95.51,95.56,75.28,16141500,98.77,99.15,99.5,99.24,99.22,99.84,101.8,98.54,99.06,99.36,28.88,-0.41,-0.15,1970.89,28.03
2015-08-24,91.08,95.21,81.79,92.82,73.12,25636300,98.07,98.88,99.25,99.07,99.11,99.77,101.72,97.5,98.58,99.1,23.32,-0.85,-0.29,1893.21,40.74
2015-08-25,95.69,95.7,90.4,90.73,71.47,15671100,97.25,98.46,98.95,98.89,98.97,99.68,101.63,96.27,97.98,98.78,16.12,-1.34,-0.5,1867.61,36.02
2015-08-26,92.91,95.22,91.46,95.11,74.92,14738300,96.89,98.23,98.77,98.83,98.91,99.64,101.57,96.06,97.76,98.63,38.61,-1.37,-0.67,1940.51,30.32
2015-08-27,96.1,96.4,94.35,96.22,75.8,11131200,96.66,98.05,98.61,98.78,98.86,99.6,101.5,96.09,97.64,98.54,42.8,-1.29,-0.8,1987.66,26.1
2015-08-28,95.93,96.29,94.38,95.17,74.97,9200300,96.3,97.8,98.44,98.7,98.75,99.55,101.44,95.92,97.45,98.41,37.43,-1.29,-0.9,1988.87,26.05
2015-08-31,94.88,95.17,93.58,93.98,74.03,9083500,95.71,97.5,98.23,98.59,98.64,99.48,101.36,95.57,97.18,98.23,36.62,-1.37,-0.99,1972.18,28.43
2015-09-01,92.29,92.89,91.46,92.09,72.54,14593500,94.98,97.11,97.96,98.42,98.48,99.38,101.28,94.94,96.79,97.99,33.76,-1.57,-1.11,1913.85,31.4
2015-09-02,93.17,93.47,92.5,93.35,73.54,11517400,94.38,96.75,97.73,98.31,98.35,99.31,101.2,94.65,96.52,97.81,38.02,-1.61,-1.21,1948.86,26.09
2015-09-03,93.66,94.09,92.26,92.64,72.98,9027200,93.77,96.43,97.48,98.16,98.21,99.23,101.12,94.28,96.23,97.61,35.84,-1.68,-1.3,1951.13,25.61
2015-09-04,91.58,91.88,90.57,91.31,71.93,10996800,93.34,96.06,97.22,97.96,98.06,99.14,101.04,93.74,95.85,97.36,30.6,-1.82,-1.41,1921.22,27.8
2015-09-08,93.09,93.98,92.51,93.94,74.0,11394100,93.45,95.76,97.07,97.8,97.94,99.08,100.96,93.78,95.7,97.22,38.78,-1.7,-1.46,1969.41,24.9
2015-09-09,94.99,95.16,92.03,92.22,72.65,7384500,93.6,95.42,96.84,97.61,97.83,99.01,100.88,93.49,95.43,97.03,36.29,-1.72,-1.52,1942.04,26.23
2015-09-10,92.11,93.48,91.62,92.72,73.04,8359500,93.36,95.12,96.61,97.42,97.74,98.93,100.81,93.35,95.22,96.86,38.25,-1.68,-1.55,1952.29,24.37
2015-09-11,92.44,93.0,91.8,92.93,73.2,7381300,93.03,94.85,96.38,97.21,97.63,98.86,100.74,93.28,95.05,96.71,44.23,-1.61,-1.56,1961.05,23.2
2015-09-14,92.9,93.91,92.51,93.32,73.51,7948700,92.85,94.57,96.15,97.05,97.53,98.79,100.67,93.28,94.91,96.57,51.22,-1.51,-1.55,1953.03,24.25
2015-09-15,93.79,94.75,93.19,94.4,74.36,7030700,92.89,94.3,95.96,96.9,97.45,98.73,100.61,93.49,94.88,96.49,59.43,-1.33,-1.51,1978.09,22.54
2015-09-16,94.49,94.82,93.82,94.61,74.53,5630400,93.14,94.06,95.79,96.75,97.36,98.66,100.54,93.69,94.85,96.41,48.36,-1.15,-1.44,1995.31,21.35
2015-09-17,94.53,96.19,94.32,94.84,74.71,8258000,93.29,93.84,95.6,96.62,97.31,98.6,100.47,93.9,94.85,96.35,45.21,-0.98,-1.34,1990.2,21.14
2015-09-18,94.08,94.72,93.25,93.39,73.57,14211100,93.37,93.57,95.41,96.45,97.21,98.53,100.4,93.81,94.74,96.24,43.99,-0.95,-1.27,1958.03,22.28
2015-09-21,93.87,94.6,92.37,93.13,73.36,7053700,93.55,93.45,95.22,96.3,97.08,98.46,100.32,93.68,94.62,96.11,46.94,-0.94,-1.2,1966.97,20.14
2015-09-22,92.26,93.44,91.88,93.24,73.45,10618700,93.48,93.47,95.0,96.17,96.94,98.4,100.25,93.6,94.51,96.0,54.76,-0.91,-1.14,1942.74,22.44
2015-09-23,93.21,93.7,92.56,92.99,73.25,5609300,93.56,93.58,94.8,96.02,96.8,98.33,100.17,93.49,94.39,95.88,48.38,-0.9,-1.09,1938.76,22.13
2015-09-24,92.52,92.94,91.78,92.48,72.85,7407600,93.53,93.45,94.59,95.84,96.64,98.25,100.09,93.31,94.25,95.75,49.26,-0.92,-1.06,1932.24,23.47
2015-09-25,92.93,93.13,90.76,91.0,71.68,10794400,93.34,93.19,94.34,95.62,96.44,98.16,100.01,92.89,94.0,95.56,48.59,-1.04,-1.06,1931.34,23.62
2015-09-28,90.7,92.07,89.9,91.37,71.98,14332800,93.14,93.0,94.1,95.4,96.27,98.08,99.94,92.61,93.8,95.4,35.35,-1.1,-1.06,1881.77,27.63
2015-09-29,92.24,93.84,91.83,93.04,73.29,11520000,93.01,92.95,93.87,95.22,96.12,98.02,99.87,92.69,93.74,95.31,54.7,-0.99,-1.05,1884.09,26.83
2015-09-30,94.13,94.47,92.59,93.35,73.54,10970100,92.88,93.01,93.67,95.06,95.98,97.94,99.81,92.81,93.71,95.23,53.69,-0.88,-1.02,1920.03,24.5
2015-10-01,93.43,93.85,91.76,93.17,73.39,9675900,92.72,93.0,93.46,94.88,95.84,97.86,99.76,92.88,93.67,95.15,51.41,-0.79,-0.97,1923.82,22.55
2015-10-02,92.14,93.97,91.84,93.93,73.99,8368100,92.77,93.07,93.3,94.75,95.71,97.79,99.71,93.07,93.69,95.1,53.44,-0.65,-0.91,1951.36,20.94
2015-10-05,94.19,94.82,94.08,94.76,74.65,9419200,92.93,93.24,93.28,94.65,95.63,97.74,99.67,93.37,93.77,95.09,52.09,-0.47,-0.82,1987.05,19.54
2015-10-06,94.52,94.66,92.58,93.42,73.59,8365200,92.95,93.22,93.29,94.49,95.53,97.65,99.6,93.38,93.74,95.02,43.9,-0.43,-0.74,1979.92,19.4
2015-10-07,94.26,95.42,93.44,94.98,74.82,9397300,93.15,93.35,93.44,94.39,95.45,97.58,99.55,93.67,93.84,95.02,50.63,-0.27,-0.65,1995.83,18.4
2015-10-08,94.71,95.2,93.81,95.08,74.9,7090700,93.41,93.47,93.44,94.3,95.35,97.49,99.49,93.93,93.93,95.02,58.68,-0.13,-0.54,2013.43,17.42
2015-10-09,95.14,95.96,94.78,95.37,75.13,8259700,93.85,93.59,93.41,94.22,95.27,97.41,99.44,94.19,94.04,95.04,61.48,-0.0,-0.43,2014.89,17.08
2015-10-12,95.07,96.47,94.98,95.99,75.62,8957900,94.31,93.73,93.43,94.15,95.18,97.33,99.4,94.52,94.19,95.07,63.39,0.15,-0.32,2017.46,16.17
2015-10-13,94.79,96.23,94.31,95.45,75.19,12761900,94.55,93.78,93.48,94.04,95.09,97.26,99.35,94.69,94.29,95.09,61.65,0.23,-0.21,2003.69,17.67
2015-10-14,95.21,95.96,94.12,94.53,74.47,8881900,94.67,93.78,93.56,93.92,94.98,97.19,99.3,94.66,94.31,95.07,59.34,0.21,-0.12,1994.24,18.03
2015-10-15,95.0,97.35,94.86,97.15,76.53,9561900,95.07,93.89,93.69,93.86,94.92,97.16,99.26,95.11,94.53,95.15,75.39,0.4,-0.02,2023.86,16.05
2015-10-16,97.87,98.31,97.4,98.24,77.39,9495300,95.5,94.13,93.88,93.85,94.9,97.13,99.23,95.68,94.81,95.27,76.77,0.64,0.11,2033.11,15.05
2015-10-19,98.05,98.2,97.31,97.94,77.15,8725400,95.82,94.37,94.1,93.91,94.88,97.1,99.19,96.09,95.05,95.37,71.38,0.79,0.25,2033.66,14.98
2015-10-20,97.95,98.25,97.31,97.59,76.88,6041800,96.23,94.59,94.22,94.03,94.84,97.07,99.16,96.36,95.25,95.46,68.43,0.87,0.37,2030.77,15.75
2015-10-21,97.64,98.22,97.07,97.63,76.91,7059800,96.5,94.82,94.4,94.2,94.81,97.05,99.13,96.59,95.43,95.55,69.63,0.93,0.48,2018.94,16.7
2015-10-22,97.85,99.81,97.13,99.53,78.4,9887900,96.94,95.18,94.63,94.31,94.83,97.04,99.1,97.13,95.75,95.7,72.4,1.11,0.61,2052.51,14.45
2015-10-23,99.88,100.88,99.53,100.31,79.02,9178900,97.44,95.64,94.87,94.41,94.86,97.04,99.07,97.71,96.1,95.88,72.29,1.31,0.75,2075.15,14.46
2015-10-26,100.05,100.28,99.49,99.94,78.73,7561600,97.83,96.07,95.09,94.53,94.89,97.05,99.05,98.11,96.39,96.04,78.4,1.42,0.88,2071.18,15.29
2015-10-27,99.92,100.9,99.7,100.19,78.92,8883200,98.3,96.43,95.29,94.69,94.89,97.07,99.03,98.49,96.69,96.21,75.61,1.51,1.01,2065.89,15.43
2015-10-28,100.45,100.48,99.5,100.48,79.15,7256300,98.9,96.78,95.48,94.9,94.91,97.09,99.01,98.85,96.98,96.37,76.06,1.58,1.12,2090.35,14.33
2015-10-29,100.47,101.53,100.12,101.37,79.85,6340700,99.32,97.19,95.7,95.1,94.96,97.12,98.99,99.31,97.32,96.57,77.37,1.7,1.24,2089.41,14.61
2015-10-30,101.53,102.12,101.01,101.03,79.59,10520300,99.6,97.55,95.96,95.31,95.0,97.15,98.98,99.62,97.6,96.74,73.6,1.74,1.34,2079.36,15.07
2015-11-02,101.18,102.34,100.84,102.17,80.48,6297900,100.02,97.92,96.26,95.58,95.13,97.18,98.98,100.09,97.95,96.96,79.79,1.84,1.44,2104.05,14.15
2015-11-03,101.84,102.3,101.11,101.96,80.32,6229200,100.46,98.35,96.55,95.78,95.32,97.21,98.98,100.43,98.26,97.15,85.15,1.88,1.53,2109.79,14.54
2015-11-04,101.9,102.39,101.69,101.94,80.3,5592300,100.89,98.69,96.85,96.02,95.54,97.26,98.98,100.7,98.54,97.34,80.05,1.89,1.6,2102.31,15.51
2015-11-05,102.25,102.49,101.42,102.33,80.61,6545600,101.17,99.06,97.17,96.26,95.68,97.3,98.97,101.0,98.83,97.54,78.13,1.91,1.66,2099.93,15.05
2015-11-06,101.57,101.92,100.86,101.92,80.29,6221100,101.33,99.38,97.54,96.49,95.8,97.33,98.97,101.17,99.07,97.71,76.96,1.87,1.7,2099.2,14.33
2015-11-09,101.39,101.59,100.55,100.84,79.44,6625900,101.42,99.63,97.85,96.68,95.91,97.33,98.96,101.11,99.21,97.83,70.04,1.73,1.71,2078.58,16.52
2015-11-10,101.0,101.76,100.68,101.45,79.92,5114200,101.55,99.93,98.13,96.85,96.06,97.35,98.96,101.17,99.38,97.97,72.0,1.65,1.7,2081.72,15.29
2015-11-11,101.78,102.36,101.5,101.86,80.24,6284700,101.69,100.29,98.42,97.03,96.26,97.37,98.96,101.29,99.57,98.13,66.2,1.6,1.68,2075.0,16.06
2015-11-12,101.14,101.61,100.22,100.27,78.99,6918700,101.58,100.45,98.65,97.17,96.39,97.37,98.95,101.11,99.63,98.21,49.75,1.42,1.63,2045.97,18.37
2015-11-13,100.04,100.94,99.74,99.88,78.68,8517500,101.46,100.53,98.85,97.33,96.54,97.38,98.95,100.88,99.64,98.27,49.63,1.23,1.55,2023.04,20.08
2015-11-16,100.38,101.29,100.04,101.22,79.74,5755800,101.37,100.7,99.07,97.53,96.74,97.4,98.95,100.95,99.77,98.39,55.65,1.17,1.47,2053.19,18.16
2015-11-17,100.38,101.71,100.38,101.5,79.96,5124000,101.32,100.89,99.34,97.74,96.89,97.42,98.95,101.05,99.9,98.51,55.6,1.14,1.41,2050.44,18.84
2015-11-18,101.53,102.8,101.31,102.67,80.88,7148400,101.39,101.14,99.59,97.98,97.1,97.47,98.95,101.34,100.11,98.68,56.93,1.19,1.36,2083.58,16.85
